gene_id,symbol,gene_name,log2_fold_change,logCPM,LR,PValue,FDR,entrezgene_id
ENSCAFG00845003870,,,1.606958886,3.236948976,22.49630506,2.11E-06,6.52E-06,479098
ENSCAFG00845018644,DUSP6,dual specificity phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:3072],1.249340361,8.309331456,22.47781734,2.13E-06,6.57E-06,482594
ENSCAFG00845014743,TRABD2A,TraB domain containing 2A [Source:HGNC Symbol;Acc:HGNC:27013],2.482998643,1.971888705,22.42213844,2.19E-06,6.75E-06,483086
ENSCAFG00845003672,ISG20,interferon stimulated exonuclease gene 20 [Source:HGNC Symbol;Acc:HGNC:6130],1.488093409,8.290981864,22.27975507,2.36E-06,7.23E-06,488729
ENSCAFG00845029782,GATC,glutamyl-tRNA amidotransferase subunit C [Source:HGNC Symbol;Acc:HGNC:25068],1.107673742,3.045861595,22.22030446,2.43E-06,7.45E-06,477509
ENSCAFG00845010526,CD70,CD70 molecule [Source:HGNC Symbol;Acc:HGNC:11937],2.269842291,1.867937055,22.067276,2.63E-06,8.02E-06,485018
ENSCAFG00845003791,PDSS1,decaprenyl diphosphate synthase subunit 1 [Source:HGNC Symbol;Acc:HGNC:17759],1.093328566,4.231576656,22.05001064,2.66E-06,8.09E-06,607944
ENSCAFG00845013880,CSMD3,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],2.165746035,3.685718814,22.031049,2.68E-06,8.16E-06,482016
ENSCAFG00845015231,FGL1,fibrinogen like 1 [Source:HGNC Symbol;Acc:HGNC:3695],1.989986026,1.061138563,21.99294922,2.74E-06,8.32E-06,475617
ENSCAFG00845022399,#N/A,#N/A,2.516287855,3.482450805,21.90955129,2.86E-06,8.68E-06,#N/A
ENSCAFG00845001026,SEMA4B,semaphorin 4B [Source:HGNC Symbol;Acc:HGNC:10730],1.141646673,3.561865037,21.88290637,2.90E-06,8.78E-06,488741
ENSCAFG00845021522,WWOX,WW domain containing oxidoreductase [Source:HGNC Symbol;Acc:HGNC:12799],1.123489859,3.993045237,21.87568069,2.91E-06,8.81E-06,610120
ENSCAFG00845018701,MAD2L1,,1.195716094,4.424223224,21.87552147,2.91E-06,8.81E-06,119864289
ENSCAFG00845027218,,,1.867080465,2.564566554,21.87344238,2.91E-06,8.82E-06,607038
ENSCAFG00845018535,ETFBKMT,electron transfer flavoprotein subunit beta lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:28739],1.4971177,3.247601914,21.7544776,3.10E-06,9.36E-06,486619
ENSCAFG00845006548,,,1.655234224,2.844764811,21.37435607,3.78E-06,1.13E-05,102154303
ENSCAFG00845010622,C15H12orf73,chromosome 12 open reading frame 73 [Source:HGNC Symbol;Acc:HGNC:34450],1.017432216,3.171811338,21.37128531,3.78E-06,1.13E-05,100685280
ENSCAFG00845012950,HSP70,heat shock protein 70 [Source:NCBI gene (formerly Entrezgene);Acc:403612],1.144777168,4.019354284,21.33590728,3.85E-06,1.15E-05,403612
ENSCAFG00845007866,MYBPC1,myosin binding protein C1 [Source:HGNC Symbol;Acc:HGNC:7549],1.555125777,3.100142534,21.31141198,3.90E-06,1.17E-05,475442
ENSCAFG00845027954,#N/A,#N/A,2.360385678,1.642959237,21.27949257,3.97E-06,1.18E-05,#N/A
ENSCAFG00845005487,,,1.171641817,2.663551096,21.24733997,4.04E-06,1.20E-05,119881433
ENSCAFG00845029375,HAUS8,HAUS augmin like complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:30532],1.082493386,3.41426974,21.24282172,4.05E-06,1.21E-05,476677
ENSCAFG00845015341,DLGAP3,DLG associated protein 3 [Source:HGNC Symbol;Acc:HGNC:30368],1.902385698,3.519008879,21.2206981,4.09E-06,1.22E-05,475342
ENSCAFG00845014163,LRBA,LPS responsive beige-like anchor protein [Source:HGNC Symbol;Acc:HGNC:1742],1.201903029,6.838941604,21.15067378,4.25E-06,1.26E-05,475463
ENSCAFG00845021073,SKA3,spindle and kinetochore associated complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:20262],1.124103126,3.586180995,21.13493778,4.28E-06,1.27E-05,609400
ENSCAFG00845009826,PBK,,1.323957913,3.47739439,21.06478733,4.44E-06,1.32E-05,477371
ENSCAFG00845016415,SMAD6,SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772],1.393949982,3.739000345,21.06172571,4.45E-06,1.32E-05,487612
ENSCAFG00845005166,SPARC,secreted protein acidic and cysteine rich [Source:HGNC Symbol;Acc:HGNC:11219],1.715044461,3.438280628,21.02217511,4.54E-06,1.35E-05,100855736
ENSCAFG00845016849,RBIS,,1.183291104,3.645188413,21.00453816,4.58E-06,1.36E-05,477927
ENSCAFG00845010412,HNMT,histamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:5028],1.149076599,5.658321799,20.99479032,4.61E-06,1.36E-05,476133
ENSCAFG00845030851,EVA1B,,1.097868875,4.175399971,20.90404288,4.83E-06,1.43E-05,608469
ENSCAFG00845013810,#N/A,#N/A,1.004961613,4.077384195,20.84515029,4.98E-06,1.47E-05,#N/A
ENSCAFG00845005364,MSH2,mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325],1.057127121,5.157178836,20.8451302,4.98E-06,1.47E-05,494002
ENSCAFG00845004993,NKG7,natural killer cell granule protein 7 [Source:HGNC Symbol;Acc:HGNC:7830],2.087604962,6.598364304,20.78711731,5.13E-06,1.51E-05,100856108
ENSCAFG00845009284,#N/A,#N/A,1.958026252,1.620199684,20.73422102,5.28E-06,1.55E-05,#N/A
ENSCAFG00845021925,SPAG4,sperm associated antigen 4 [Source:HGNC Symbol;Acc:HGNC:11214],1.309268912,3.519020872,20.69905108,5.37E-06,1.58E-05,485854
ENSCAFG00845023561,,,1.583530317,3.182186201,20.63972016,5.54E-06,1.62E-05,119872053
ENSCAFG00845029743,ART3,ADP-ribosyltransferase 3 (inactive) [Source:HGNC Symbol;Acc:HGNC:725],1.48441463,1.652467798,20.60055054,5.66E-06,1.66E-05,478434
ENSCAFG00845029742,SLC25A20,solute carrier family 25 member 20 [Source:HGNC Symbol;Acc:HGNC:1421],1.232118932,3.360986421,20.59768211,5.67E-06,1.66E-05,484774
ENSCAFG00845028309,AURKB,,1.029837793,4.593634741,20.57107821,5.75E-06,1.68E-05,479492
ENSCAFG00845008224,CMA1,chymase 1 [Source:NCBI gene (formerly Entrezgene);Acc:490628],1.800089486,4.378479776,20.56436892,5.77E-06,1.69E-05,490628
ENSCAFG00845019649,#N/A,#N/A,1.548557041,3.225766456,20.52094209,5.90E-06,1.72E-05,#N/A
ENSCAFG00845026026,CBR4,,1.085203999,2.602788521,20.47838281,6.03E-06,1.76E-05,477352
ENSCAFG00845024920,PTRHD1,peptidyl-tRNA hydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33782],1.328796302,3.229868694,20.46324953,6.08E-06,1.77E-05,475685
ENSCAFG00845019988,ORC1,origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487],1.185817232,4.907823318,20.4511637,6.12E-06,1.78E-05,100855917
ENSCAFG00845013082,PLA2G7,phospholipase A2 group VII [Source:NCBI gene (formerly Entrezgene);Acc:403848],1.079544402,9.4361535,20.2832104,6.68E-06,1.94E-05,403848
ENSCAFG00845012800,#N/A,#N/A,1.876331955,6.355402374,20.20848003,6.94E-06,2.01E-05,#N/A
ENSCAFG00845019171,#N/A,#N/A,1.821429883,1.879650216,20.11088937,7.31E-06,2.11E-05,#N/A
ENSCAFG00845028140,KLRB1,killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373],2.323984282,4.236881353,20.09484016,7.37E-06,2.13E-05,100684789
ENSCAFG00845018700,ERBB4,erb-b2 receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3432],2.321416916,1.837693412,19.9773333,7.84E-06,2.26E-05,488508
ENSCAFG00845027860,RETN,,1.226098115,6.039952676,19.83611328,8.44E-06,2.43E-05,611540
ENSCAFG00845029094,MARCO,macrophage receptor with collagenous structure [Source:HGNC Symbol;Acc:HGNC:6895],3.23111794,7.338603368,19.78023673,8.69E-06,2.49E-05,476117
ENSCAFG00845001508,#N/A,#N/A,1.895999979,2.800718783,19.76057145,8.78E-06,2.52E-05,#N/A
ENSCAFG00845001897,S100A1,S100 calcium binding protein A1 [Source:NCBI gene (formerly Entrezgene);Acc:480141],2.225128232,1.283807848,19.74361126,8.86E-06,2.54E-05,480141
ENSCAFG00845017823,#N/A,#N/A,1.409706537,2.647941858,19.73222655,8.91E-06,2.55E-05,#N/A
ENSCAFG00845012615,PSPH,phosphoserine phosphatase [Source:HGNC Symbol;Acc:HGNC:9577],1.031414865,3.92497155,19.7003759,9.06E-06,2.59E-05,489783
ENSCAFG00845008476,GZMB,granzyme B [Source:HGNC Symbol;Acc:HGNC:4709],2.074359765,7.731658278,19.67081317,9.20E-06,2.63E-05,490629
ENSCAFG00845001649,NIM1K,NIM1 serine/threonine protein kinase [Source:HGNC Symbol;Acc:HGNC:28646],1.925141183,3.570513521,19.60091268,9.54E-06,2.72E-05,489218
ENSCAFG00845003334,DNAJC30,DnaJ heat shock protein family (Hsp40) member C30 [Source:HGNC Symbol;Acc:HGNC:16410],1.282448872,2.929673387,19.55896793,9.75E-06,2.78E-05,489805
ENSCAFG00845000327,CENPW,centromere protein W [Source:HGNC Symbol;Acc:HGNC:21488],1.349840269,3.52917394,19.53567283,9.87E-06,2.81E-05,100855910
ENSCAFG00845002294,EHD2,EH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243],1.197172371,5.759916769,19.40374525,1.06E-05,3.00E-05,484417
ENSCAFG00845017329,GJB1,gap junction protein beta 1 [Source:HGNC Symbol;Acc:HGNC:4283],1.802218656,1.440396048,19.39082198,1.07E-05,3.01E-05,480953
ENSCAFG00845007199,MOV10L1,Mov10 like RISC complex RNA helicase 1 [Source:HGNC Symbol;Acc:HGNC:7201],2.006305526,3.66312106,19.38578419,1.07E-05,3.02E-05,474460
ENSCAFG00845022760,#N/A,#N/A,2.00002157,1.859765954,19.28150746,1.13E-05,3.18E-05,#N/A
ENSCAFG00845027739,CD4,CD4 molecule [Source:NCBI gene (formerly Entrezgene);Acc:403931],1.476709738,12.07047714,19.25736148,1.14E-05,3.22E-05,403931
ENSCAFG00845011661,IL1B,interleukin 1 beta [Source:NCBI gene (formerly Entrezgene);Acc:403974],1.436420498,6.349918697,19.23132819,1.16E-05,3.26E-05,403974
ENSCAFG00845016761,ALOX15,,2.076893483,4.5847572,19.18975896,1.18E-05,3.33E-05,489458
ENSCAFG00845009862,PYY,peptide YY [Source:HGNC Symbol;Acc:HGNC:9748],2.304551197,3.903342262,19.09868468,1.24E-05,3.48E-05,607156
ENSCAFG00845018742,#N/A,#N/A,1.348623758,3.575838454,19.05489214,1.27E-05,3.56E-05,#N/A
ENSCAFG00845001576,#N/A,#N/A,2.307905079,1.429322649,18.94894161,1.34E-05,3.74E-05,#N/A
ENSCAFG00845015938,GFI1B,growth factor independent 1B transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4238],1.250884031,6.077082926,18.8499678,1.41E-05,3.93E-05,491281
ENSCAFG00845009108,#N/A,#N/A,1.153013334,3.153681327,18.75898105,1.48E-05,4.11E-05,#N/A
ENSCAFG00845003745,NREP,neuronal regeneration related protein [Source:HGNC Symbol;Acc:HGNC:16834],2.234426897,2.607864722,18.75560731,1.49E-05,4.12E-05,100856291
ENSCAFG00845001852,GP6,,1.022972799,7.423318786,18.73036385,1.51E-05,4.17E-05,484303
ENSCAFG00845010540,TOMT,transmembrane O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:55527],1.654825221,2.48274096,18.71371031,1.52E-05,4.20E-05,106560171
ENSCAFG00845030375,,,2.145834065,1.971273765,18.69526416,1.53E-05,4.24E-05,403516
ENSCAFG00845018693,CPA1,carboxypeptidase A2 [Source:HGNC Symbol;Acc:HGNC:2297],1.592448695,1.64857128,18.68054484,1.55E-05,4.27E-05,475193
ENSCAFG00845004760,CPLANE2,ciliogenesis and planar polarity effector complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28127],1.120237887,3.282018446,18.65064036,1.57E-05,4.33E-05,487419
ENSCAFG00845029390,ITIH4,inter-alpha-trypsin inhibitor heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:6169],1.743976071,3.011601105,18.57835137,1.63E-05,4.49E-05,607088
ENSCAFG00845013391,,,2.226398682,2.708417191,18.55345104,1.65E-05,4.54E-05,119881676
ENSCAFG00845028656,,,1.550078871,4.059363302,18.5391036,1.66E-05,4.57E-05,606890
ENSCAFG00845012275,CXCR6,C-X-C motif chemokine receptor 6 [Source:HGNC Symbol;Acc:HGNC:16647],1.281948976,3.769559752,18.38621397,1.80E-05,4.93E-05,608840
ENSCAFG00845012983,#N/A,#N/A,1.838255411,1.717930345,18.37181214,1.82E-05,4.96E-05,#N/A
ENSCAFG00845028580,,,2.138734103,7.900274136,18.29800298,1.89E-05,5.14E-05,611514
ENSCAFG00845025311,DOLK,dolichol kinase [Source:HGNC Symbol;Acc:HGNC:23406],1.212519725,2.573739532,18.24253831,1.94E-05,5.29E-05,480701
ENSCAFG00845003045,FFAR2,free fatty acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:4501],1.534616527,9.151249534,18.20325963,1.99E-05,5.39E-05,484580
ENSCAFG00845011654,#N/A,#N/A,1.939629031,2.755205003,18.14523108,2.05E-05,5.54E-05,#N/A
ENSCAFG00845004363,,,1.304369699,2.079246309,18.13545669,2.06E-05,5.57E-05,119872056
ENSCAFG00845009539,PKIB,sphingomyelin phosphodiesterase acid like 3A [Source:HGNC Symbol;Acc:HGNC:17389],1.318567864,4.650320756,18.08704255,2.11E-05,5.71E-05,476279
ENSCAFG00845015850,IFT43,intraflagellar transport 43 [Source:HGNC Symbol;Acc:HGNC:29669],1.698884577,1.938276337,18.04913242,2.15E-05,5.82E-05,480396
ENSCAFG00845001499,#N/A,#N/A,2.229276697,1.921228381,18.03705298,2.17E-05,5.85E-05,#N/A
ENSCAFG00845013099,DPYSL2,dihydropyrimidinase like 2 [Source:HGNC Symbol;Acc:HGNC:3014],1.032944157,8.46383694,17.92163569,2.30E-05,6.19E-05,486107
ENSCAFG00845027598,,,1.8410384,3.676384413,17.77543252,2.49E-05,6.67E-05,119868914
ENSCAFG00845016232,PDCD1LG2,programmed cell death 1 ligand 2 [Source:HGNC Symbol;Acc:HGNC:18731],1.552439976,3.791510409,17.66117481,2.64E-05,7.06E-05,609699
ENSCAFG00845025918,MYL9,myosin light chain 9 [Source:NCBI gene (formerly Entrezgene);Acc:485856],1.509743535,6.765809969,17.65996324,2.64E-05,7.06E-05,485856
ENSCAFG00845030091,,,1.915485529,2.610447387,17.62171648,2.69E-05,7.20E-05,477071
ENSCAFG00845008349,CD72,CD72 molecule [Source:HGNC Symbol;Acc:HGNC:1696],2.012017841,3.899846443,17.59733157,2.73E-05,7.29E-05,481595
ENSCAFG00845005743,TBC1D19,TBC1 domain family member 19 [Source:HGNC Symbol;Acc:HGNC:25624],1.480660689,1.515346735,17.59340902,2.74E-05,7.30E-05,479121
ENSCAFG00845022273,CLYBL,citramalyl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:18355],1.1094362,3.026141922,17.50117926,2.87E-05,7.65E-05,476974
ENSCAFG00845018064,,,2.086570935,2.606418796,17.46447243,2.93E-05,7.79E-05,119873404
ENSCAFG00845020403,TSPAN1,tetraspanin 1 [Source:HGNC Symbol;Acc:HGNC:20657],1.681608239,2.351580975,17.41725681,3.00E-05,7.97E-05,100856322
ENSCAFG00845023525,TCEAL1,transcription elongation factor A like 1 [Source:HGNC Symbol;Acc:HGNC:11616],1.890981477,1.96045536,17.39995184,3.03E-05,8.04E-05,481000
ENSCAFG00845008083,MTLN,mitoregulin [Source:HGNC Symbol;Acc:HGNC:27339],1.632563906,2.235720285,17.39079932,3.04E-05,8.08E-05,119869703
ENSCAFG00845027136,#N/A,#N/A,1.110513242,2.708203835,17.34111589,3.12E-05,8.28E-05,#N/A
ENSCAFG00845017310,COX17,cytochrome c oxidase copper chaperone COX17 [Source:NCBI gene (formerly Entrezgene);Acc:503668],1.10488145,3.958302177,17.24084386,3.29E-05,8.71E-05,503668
ENSCAFG00845021676,#N/A,#N/A,2.502244841,2.210669357,17.22609408,3.32E-05,8.77E-05,#N/A
ENSCAFG00845011338,CCL8,C-C motif chemokine ligand 8 [Source:NCBI gene (formerly Entrezgene);Acc:448792],2.797178342,1.611610634,17.21106421,3.34E-05,8.84E-05,448792
ENSCAFG00845001100,POP7,"POP7 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:19949]",1.12508778,3.41601022,17.21013523,3.35E-05,8.84E-05,489832
ENSCAFG00845023573,RBPMS2,"RNA binding protein, mRNA processing factor 2 [Source:HGNC Symbol;Acc:HGNC:19098]",1.292717826,5.440793191,17.20132301,3.36E-05,8.87E-05,610746
ENSCAFG00845017811,#N/A,#N/A,1.048522498,3.50623022,17.18411431,3.39E-05,8.94E-05,#N/A
ENSCAFG00845025551,,,1.974567031,1.018970924,17.16972306,3.42E-05,9.00E-05,100855915
ENSCAFG00845030859,TRUB1,TruB pseudouridine synthase family member 1 [Source:HGNC Symbol;Acc:HGNC:16060],1.093934602,3.062549512,17.15949823,3.44E-05,9.05E-05,486900
ENSCAFG00845006904,,,1.966553309,2.034353674,17.11261796,3.52E-05,9.25E-05,119864225
ENSCAFG00845029128,SWI5,SWI5 homologous recombination repair protein [Source:HGNC Symbol;Acc:HGNC:31412],1.202902367,3.776768881,17.10416634,3.54E-05,9.29E-05,102152833
ENSCAFG00845001261,TREH,trehalase [Source:HGNC Symbol;Acc:HGNC:12266],2.705596974,1.035590161,17.10165041,3.54E-05,9.30E-05,489380
ENSCAFG00845006923,GNMT,glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415],1.648226162,1.963877618,17.03620184,3.67E-05,9.60E-05,474905
ENSCAFG00845008955,RIMS2,regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:HGNC:17283],2.284848802,2.242555959,16.97093649,3.80E-05,9.92E-05,475066
ENSCAFG00845011584,DPF3,double PHD fingers 3 [Source:HGNC Symbol;Acc:HGNC:17427],1.294698863,2.501865401,16.96601655,3.81E-05,9.94E-05,611798
ENSCAFG00845017109,CD1B,CD1b molecule [Source:NCBI gene (formerly Entrezgene);Acc:100174779],1.668660176,3.764943899,16.78144683,4.19E-05,0.000108993,488610
ENSCAFG00845002507,NME7,NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461],1.446222315,3.709233343,16.76815042,4.22E-05,0.000109717,100686107
ENSCAFG00845017195,ORC6,origin recognition complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:17151],1.025263759,4.155964811,16.69170711,4.40E-05,0.000113959,482492
ENSCAFG00845018177,ZC3H12D,zinc finger CCCH-type containing 12D [Source:HGNC Symbol;Acc:HGNC:21175],1.370094788,3.869085408,16.66542764,4.46E-05,0.000115413,484029
ENSCAFG00845006750,APLP2,amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598],1.220662896,8.562751126,16.61090154,4.59E-05,0.000118547,479393
ENSCAFG00845008011,#N/A,#N/A,1.660155445,1.58753695,16.59894533,4.62E-05,0.000119227,#N/A
ENSCAFG00845029769,NRXN2,neurexin 2 [Source:HGNC Symbol;Acc:HGNC:8009],1.021432778,2.89783734,16.59677817,4.62E-05,0.000119316,483760
ENSCAFG00845025798,GZMA,,2.354942465,6.723905967,16.58307751,4.66E-05,0.000120064,487207
ENSCAFG00845002176,,,1.019170955,7.215787039,16.5071784,4.85E-05,0.000124676,489841
ENSCAFG00845001634,DNAAF3,dynein axonemal assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:30492],1.246199668,1.708322045,16.50109796,4.86E-05,0.000125028,484300
ENSCAFG00845002109,SERPINB10,serpin family B member 10 [Source:HGNC Symbol;Acc:HGNC:8942],1.058393012,7.769783925,16.4786734,4.92E-05,0.000126417,483951
ENSCAFG00845029417,MFAP5,microfibril associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29673],2.525460911,1.351252006,16.46986388,4.94E-05,0.000126981,477701
ENSCAFG00845014466,SLC30A8,solute carrier family 30 member 8 [Source:HGNC Symbol;Acc:HGNC:20303],3.232561869,3.216330932,16.39126191,5.15E-05,0.000132075,482022
ENSCAFG00845016433,PGLYRP2,peptidoglycan recognition protein 2 [Source:HGNC Symbol;Acc:HGNC:30013],1.770999096,3.589564282,16.34344123,5.28E-05,0.000135214,610405
ENSCAFG00845001684,,,1.125307684,2.632968451,16.2629957,5.51E-05,0.000140751,608513
ENSCAFG00845014087,DCTPP1,,1.005188329,4.640970762,16.22493178,5.62E-05,0.000143363,489903
ENSCAFG00845008354,CTSG,cathepsin G [Source:HGNC Symbol;Acc:HGNC:2532],2.190658441,1.813805331,16.22487141,5.63E-05,0.000143363,106559147
ENSCAFG00845004113,VSTM1,,1.47388174,6.607072933,16.2221657,5.63E-05,0.00014354,611492
ENSCAFG00845005449,ENKUR,"enkurin, TRPC channel interacting protein [Source:HGNC Symbol;Acc:HGNC:28388]",1.812928916,2.001104556,16.16790472,5.80E-05,0.000147371,487104
ENSCAFG00845020961,CRLF2,cytokine receptor like factor 2 [Source:HGNC Symbol;Acc:HGNC:14281],3.514686125,1.601909774,16.16104948,5.82E-05,0.000147848,491709
ENSCAFG00845001118,HBM,hemoglobin subunit mu [Source:HGNC Symbol;Acc:HGNC:4826],2.51222773,4.922376176,16.1108819,5.97E-05,0.000151555,100855616
ENSCAFG00845008424,TPPP3,tubulin polymerization promoting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:24162],1.852010572,1.637529447,16.10576739,5.99E-05,0.000151935,479687
ENSCAFG00845019484,,,1.470155528,2.783996742,16.08762179,6.05E-05,0.000153339,609817
ENSCAFG00845011856,NUBPL,"NUBP iron-sulfur cluster assembly factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:20278]",1.769811012,4.041648162,16.00774124,6.31E-05,0.000159641,609340
ENSCAFG00845021500,BEX5,,1.966939368,1.754588683,15.97950095,6.40E-05,0.000161978,100688140
ENSCAFG00845015284,FCER1A,Fc epsilon receptor Ia [Source:NCBI gene (formerly Entrezgene);Acc:478970],1.549993963,2.006172439,15.96213752,6.46E-05,0.000163345,478970
ENSCAFG00845015425,GFI1,growth factor independent 1 transcriptional repressor [Source:NCBI gene (formerly Entrezgene);Acc:490156],1.095399979,3.773476915,15.94622642,6.52E-05,0.000164661,490156
ENSCAFG00845027680,,,1.333918603,1.583217663,15.82423009,6.95E-05,0.000175257,102155800
ENSCAFG00845001788,,,1.353861312,1.656909591,15.81244077,6.99E-05,0.000176285,479974
ENSCAFG00845013879,,,1.68590224,2.277577906,15.75649566,7.20E-05,0.000181334,610925
ENSCAFG00845021388,ADI1,acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576],1.010190856,5.454312012,15.74107006,7.26E-05,0.000182714,100856577
ENSCAFG00845006470,#N/A,#N/A,1.991091433,2.526346295,15.70143777,7.42E-05,0.00018637,#N/A
ENSCAFG00845024041,CAB39L,calcium binding protein 39 like [Source:HGNC Symbol;Acc:HGNC:20290],1.068302706,3.554865014,15.63841362,7.67E-05,0.000192466,485442
ENSCAFG00845010623,PSMA1,,1.556978429,1.119629684,15.53338309,8.11E-05,0.000202806,119864569
ENSCAFG00845015603,LRRC46,leucine rich repeat containing 46 [Source:HGNC Symbol;Acc:HGNC:25047],1.427893087,2.945316091,15.48092687,8.33E-05,0.000208276,480539
ENSCAFG00845028286,TNFSF13B,TNF superfamily member 13b [Source:NCBI gene (formerly Entrezgene);Acc:485545],1.087991567,5.56106793,15.45563701,8.45E-05,0.000210817,485545
ENSCAFG00845026354,SH2D1A,SH2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:10820],1.385320071,6.088052824,15.39967759,8.70E-05,0.00021673,612899
ENSCAFG00845008569,GNG3,G protein subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:4405],1.979737057,2.288108298,15.36969209,8.84E-05,0.000219948,483783
ENSCAFG00845003633,GPA33,glycoprotein A33 [Source:HGNC Symbol;Acc:HGNC:4445],1.948766902,1.732319448,15.36554896,8.86E-05,0.000220348,611598
ENSCAFG00845023084,#N/A,#N/A,1.761307091,2.394364532,15.30642231,9.14E-05,0.000227054,#N/A
ENSCAFG00845015338,,,2.068223567,1.248326307,15.28453144,9.25E-05,0.000229442,483088
ENSCAFG00845021117,,,1.725524973,4.395627358,15.18833168,9.73E-05,0.000240665,607374
ENSCAFG00845002340,POLE2,"DNA polymerase epsilon 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9178]",1.189757943,3.77186152,15.14906998,9.93E-05,0.000245354,608973
ENSCAFG00845013403,TMEM42,,1.169059863,2.008082045,15.12158067,0.000100804,0.000248674,609611
ENSCAFG00845025722,NUF2,NUF2 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:14621],1.165781749,3.594457368,15.11395039,0.000101213,0.000249589,478988
ENSCAFG00845026187,VPREB3,V-set pre-B cell surrogate light chain 3 [Source:HGNC Symbol;Acc:HGNC:12710],2.540837627,1.501316367,15.06997735,0.000103598,0.000255043,100683248
ENSCAFG00845001524,#N/A,#N/A,1.354933943,1.935274359,15.04014774,0.000105248,0.000258817,#N/A
ENSCAFG00845019311,#N/A,#N/A,1.27591743,3.631817589,15.03058701,0.000105783,0.000260083,#N/A
ENSCAFG00845013047,CRTAM,cytotoxic and regulatory T cell molecule [Source:HGNC Symbol;Acc:HGNC:24313],1.424167808,2.257686952,15.01919842,0.000106423,0.000261463,610296
ENSCAFG00845030318,ANAPC13,anaphase promoting complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:24540],1.789594743,1.408230703,14.98013851,0.000108649,0.000266535,609033
ENSCAFG00845015566,TNFRSF13C,TNF receptor superfamily member 13C [Source:HGNC Symbol;Acc:HGNC:17755],1.122127823,3.963555436,14.88284088,0.000114399,0.000279707,607785
ENSCAFG00845021250,MLLT11,MLLT11 transcription factor 7 cofactor [Source:HGNC Symbol;Acc:HGNC:16997],1.075758477,3.006735416,14.84383106,0.000116789,0.000285236,100682887
ENSCAFG00845016728,#N/A,#N/A,1.653232747,4.02771098,14.81624292,0.00011851,0.000289172,#N/A
ENSCAFG00845012721,#N/A,#N/A,1.863159312,6.911254104,14.79180492,0.000120056,0.000292728,#N/A
ENSCAFG00845010016,GTSE1,G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698],1.010854107,4.391166688,14.70919903,0.000125433,0.000304995,608855
ENSCAFG00845017942,FGF1,fibroblast growth factor 1 [Source:HGNC Symbol;Acc:HGNC:3665],1.582185608,2.751476935,14.63117434,0.000130734,0.000317185,607724
ENSCAFG00845026642,,,1.166403087,2.68595156,14.60032408,0.000132892,0.000321948,491696
ENSCAFG00845018805,B9D1,,1.23960966,2.232386715,14.56136911,0.000135668,0.000327772,479519
ENSCAFG00845001490,#N/A,#N/A,1.46871721,3.032707437,14.51818992,0.000138813,0.000334638,#N/A
ENSCAFG00845014237,#N/A,#N/A,1.238507697,2.405737521,14.46981573,0.000142424,0.000342718,#N/A
ENSCAFG00845013501,PTGS1,prostaglandin-endoperoxide synthase 1 [Source:NCBI gene (formerly Entrezgene);Acc:403544],1.177493397,6.40281994,14.44209176,0.000144535,0.000347421,403544
ENSCAFG00845026934,NAMPT,nicotinamide phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30092],1.204987096,9.225728416,14.4107578,0.00014696,0.000352993,100856598
